,Time,Radians,Year,Species
1959,1899-12-31 05:06:00,1.3345,2016,Manzama sp.
1960,1899-12-31 05:07:00,1.338861111,2016,Manzama sp.
1961,1899-12-31 05:08:00,1.343222222,2016,Manzama sp.
1962,1899-12-31 05:22:00,1.404277778,2016,Manzama sp.
1963,1899-12-31 05:23:00,1.408638889,2016,Manzama sp.
1964,1899-12-31 05:25:00,1.417361111,2016,Manzama sp.
1965,1899-12-31 05:26:00,1.421722222,2016,Manzama sp.
1966,1899-12-31 05:31:00,1.443527778,2016,Manzama sp.
1967,1899-12-31 05:57:00,1.556916667,2016,Manzama sp.
1968,1899-12-31 06:11:00,1.617972222,2016,Manzama sp.
1969,1899-12-31 06:13:00,1.626694444,2016,Manzama sp.
1970,1899-12-31 06:14:00,1.631055556,2016,Manzama sp.
1971,1899-12-31 06:19:00,1.652861111,2016,Manzama sp.
1972,1899-12-31 06:23:00,1.670305556,2016,Manzama sp.
1973,1899-12-31 06:24:00,1.674666667,2016,Manzama sp.
1974,1899-12-31 06:33:00,1.713916667,2016,Manzama sp.
1975,1899-12-31 06:44:00,1.761888889,2016,Manzama sp.
1976,1899-12-31 06:44:00,1.761888889,2016,Manzama sp.
1977,1899-12-31 06:45:00,1.76625,2016,Manzama sp.
1978,1899-12-31 06:46:00,1.770611111,2016,Manzama sp.
1979,1899-12-31 06:50:00,1.788055556,2016,Manzama sp.
1980,1899-12-31 06:50:00,1.788055556,2016,Manzama sp.
1981,1899-12-31 06:54:00,1.8055,2016,Manzama sp.
1982,1899-12-31 06:55:00,1.809861111,2016,Manzama sp.
1983,1899-12-31 06:55:00,1.809861111,2016,Manzama sp.
1984,1899-12-31 06:59:00,1.827305556,2016,Manzama sp.
1985,1899-12-31 06:59:00,1.827305556,2016,Manzama sp.
1986,1899-12-31 07:02:00,1.840388889,2016,Manzama sp.
1987,1899-12-31 07:03:00,1.84475,2016,Manzama sp.
1988,1899-12-31 07:04:00,1.849111111,2016,Manzama sp.
1989,1899-12-31 07:07:00,1.862194444,2016,Manzama sp.
1990,1899-12-31 07:08:00,1.866555556,2016,Manzama sp.
1991,1899-12-31 07:09:00,1.870916667,2016,Manzama sp.
1992,1899-12-31 07:09:00,1.870916667,2016,Manzama sp.
1993,1899-12-31 07:10:00,1.875277778,2016,Manzama sp.
1994,1899-12-31 07:10:00,1.875277778,2016,Manzama sp.
1995,1899-12-31 07:12:00,1.884,2016,Manzama sp.
1996,1899-12-31 07:12:00,1.884,2016,Manzama sp.
1997,1899-12-31 07:13:00,1.888361111,2016,Manzama sp.
1998,1899-12-31 07:14:00,1.892722222,2016,Manzama sp.
1999,1899-12-31 07:15:00,1.897083333,2016,Manzama sp.
2000,1899-12-31 07:16:00,1.901444444,2016,Manzama sp.
2001,1899-12-31 07:20:00,1.918888889,2016,Manzama sp.
2002,1899-12-31 07:20:00,1.918888889,2016,Manzama sp.
2003,1899-12-31 07:21:00,1.92325,2016,Manzama sp.
2004,1899-12-31 07:21:00,1.92325,2016,Manzama sp.
2005,1899-12-31 07:21:00,1.92325,2016,Manzama sp.
2006,1899-12-31 07:22:00,1.927611111,2016,Manzama sp.
2007,1899-12-31 07:23:00,1.931972222,2016,Manzama sp.
2008,1899-12-31 07:27:00,1.949416667,2016,Manzama sp.
2009,1899-12-31 07:28:00,1.953777778,2016,Manzama sp.
2010,1899-12-31 07:29:00,1.958138889,2016,Manzama sp.
2011,1899-12-31 07:33:00,1.975583333,2016,Manzama sp.
2012,1899-12-31 07:34:00,1.979944444,2016,Manzama sp.
2013,1899-12-31 07:35:00,1.984305556,2016,Manzama sp.
2014,1899-12-31 07:37:00,1.993027778,2016,Manzama sp.
2015,1899-12-31 07:40:00,2.006111111,2016,Manzama sp.
2016,1899-12-31 07:41:00,2.010472222,2016,Manzama sp.
2017,1899-12-31 07:43:00,2.019194444,2016,Manzama sp.
2018,1899-12-31 07:46:00,2.032277778,2016,Manzama sp.
2019,1899-12-31 07:51:00,2.054083333,2016,Manzama sp.
2020,1899-12-31 07:56:00,2.075888889,2016,Manzama sp.
2021,1899-12-31 08:02:00,2.102055556,2016,Manzama sp.
2022,1899-12-31 08:02:00,2.102055556,2016,Manzama sp.
2023,1899-12-31 08:03:00,2.106416667,2016,Manzama sp.
2024,1899-12-31 08:06:00,2.1195,2016,Manzama sp.
2025,1899-12-31 08:06:00,2.1195,2016,Manzama sp.
2026,1899-12-31 08:08:00,2.128222222,2016,Manzama sp.
2027,1899-12-31 08:08:00,2.128222222,2016,Manzama sp.
2028,1899-12-31 08:11:00,2.141305556,2016,Manzama sp.
2029,1899-12-31 08:12:00,2.145666667,2016,Manzama sp.
2030,1899-12-31 08:13:00,2.150027778,2016,Manzama sp.
2031,1899-12-31 08:13:00,2.150027778,2016,Manzama sp.
2032,1899-12-31 08:15:00,2.15875,2016,Manzama sp.
2033,1899-12-31 08:23:00,2.193638889,2016,Manzama sp.
2034,1899-12-31 08:27:00,2.211083333,2016,Manzama sp.
2035,1899-12-31 08:28:00,2.215444444,2016,Manzama sp.
2036,1899-12-31 08:28:00,2.215444444,2016,Manzama sp.
2037,1899-12-31 08:30:00,2.224166667,2016,Manzama sp.
2038,1899-12-31 08:31:00,2.228527778,2016,Manzama sp.
2039,1899-12-31 08:31:00,2.228527778,2016,Manzama sp.
2040,1899-12-31 08:33:00,2.23725,2016,Manzama sp.
2041,1899-12-31 08:35:00,2.245972222,2016,Manzama sp.
2042,1899-12-31 08:37:00,2.254694444,2016,Manzama sp.
2043,1899-12-31 08:42:00,2.2765,2016,Manzama sp.
2044,1899-12-31 08:43:00,2.280861111,2016,Manzama sp.
2045,1899-12-31 08:44:00,2.285222222,2016,Manzama sp.
2046,1899-12-31 08:46:00,2.293944444,2016,Manzama sp.
2047,1899-12-31 08:47:00,2.298305556,2016,Manzama sp.
2048,1899-12-31 08:47:00,2.298305556,2016,Manzama sp.
2049,1899-12-31 08:48:00,2.302666667,2016,Manzama sp.
2050,1899-12-31 08:50:00,2.311388889,2016,Manzama sp.
2051,1899-12-31 08:52:00,2.320111111,2016,Manzama sp.
2052,1899-12-31 08:54:00,2.328833333,2016,Manzama sp.
2053,1899-12-31 08:55:00,2.333194444,2016,Manzama sp.
2054,1899-12-31 08:58:00,2.346277778,2016,Manzama sp.
2055,1899-12-31 08:58:00,2.346277778,2016,Manzama sp.
2056,1899-12-31 09:00:00,2.355,2016,Manzama sp.
2057,1899-12-31 09:03:00,2.368083333,2016,Manzama sp.
2058,1899-12-31 09:05:00,2.376805556,2016,Manzama sp.
2059,1899-12-31 09:06:00,2.381166667,2016,Manzama sp.
2060,1899-12-31 09:10:00,2.398611111,2016,Manzama sp.
2061,1899-12-31 09:14:00,2.416055556,2016,Manzama sp.
2062,1899-12-31 09:21:00,2.446583333,2016,Manzama sp.
2063,1899-12-31 09:24:00,2.459666667,2016,Manzama sp.
2064,1899-12-31 09:28:00,2.477111111,2016,Manzama sp.
2065,1899-12-31 09:28:00,2.477111111,2016,Manzama sp.
2066,1899-12-31 09:32:00,2.494555556,2016,Manzama sp.
2067,1899-12-31 09:35:00,2.507638889,2016,Manzama sp.
2068,1899-12-31 09:35:00,2.507638889,2016,Manzama sp.
2069,1899-12-31 09:40:00,2.529444444,2016,Manzama sp.
2070,1899-12-31 09:44:00,2.546888889,2016,Manzama sp.
2071,1899-12-31 09:49:00,2.568694444,2016,Manzama sp.
2072,1899-12-31 09:49:00,2.568694444,2016,Manzama sp.
2073,1899-12-31 09:50:00,2.573055556,2016,Manzama sp.
2074,1899-12-31 10:00:00,2.616666667,2016,Manzama sp.
2075,1899-12-31 10:07:00,2.647194444,2016,Manzama sp.
2076,1899-12-31 10:09:00,2.655916667,2016,Manzama sp.
2077,1899-12-31 10:17:00,2.690805556,2016,Manzama sp.
2078,1899-12-31 10:22:00,2.712611111,2016,Manzama sp.
2079,1899-12-31 10:26:00,2.730055556,2016,Manzama sp.
2080,1899-12-31 10:27:00,2.734416667,2016,Manzama sp.
2081,1899-12-31 10:30:00,2.7475,2016,Manzama sp.
2082,1899-12-31 10:31:00,2.751861111,2016,Manzama sp.
2083,1899-12-31 10:33:00,2.760583333,2016,Manzama sp.
2084,1899-12-31 10:37:00,2.778027778,2016,Manzama sp.
2085,1899-12-31 10:44:00,2.808555556,2016,Manzama sp.
2086,1899-12-31 10:45:00,2.812916667,2016,Manzama sp.
2087,1899-12-31 10:47:00,2.821638889,2016,Manzama sp.
2088,1899-12-31 10:51:00,2.839083333,2016,Manzama sp.
2089,1899-12-31 10:51:00,2.839083333,2016,Manzama sp.
2090,1899-12-31 10:58:00,2.869611111,2016,Manzama sp.
2091,1899-12-31 11:05:00,2.900138889,2016,Manzama sp.
2092,1899-12-31 11:06:00,2.9045,2016,Manzama sp.
2093,1899-12-31 11:12:00,2.930666667,2016,Manzama sp.
2094,1899-12-31 11:14:00,2.939388889,2016,Manzama sp.
2095,1899-12-31 11:15:00,2.94375,2016,Manzama sp.
2096,1899-12-31 11:17:00,2.952472222,2016,Manzama sp.
2097,1899-12-31 11:18:00,2.956833333,2016,Manzama sp.
2098,1899-12-31 11:19:00,2.961194444,2016,Manzama sp.
2099,1899-12-31 11:24:00,2.983,2016,Manzama sp.
2100,1899-12-31 11:30:00,3.009166667,2016,Manzama sp.
2101,1899-12-31 11:33:00,3.02225,2016,Manzama sp.
2102,1899-12-31 11:33:00,3.02225,2016,Manzama sp.
2103,1899-12-31 11:35:00,3.030972222,2016,Manzama sp.
2104,1899-12-31 11:40:00,3.052777778,2016,Manzama sp.
2105,1899-12-31 11:42:00,3.0615,2016,Manzama sp.
2106,1899-12-31 11:47:00,3.083305556,2016,Manzama sp.
2107,1899-12-31 11:51:00,3.10075,2016,Manzama sp.
2108,1899-12-31 11:56:00,3.122555556,2016,Manzama sp.
2109,1899-12-31 11:59:00,3.135638889,2016,Manzama sp.
2110,1899-12-31 12:01:00,3.144361111,2016,Manzama sp.
2111,1899-12-31 12:03:00,3.153083333,2016,Manzama sp.
2112,1899-12-31 12:04:00,3.157444444,2016,Manzama sp.
2113,1899-12-31 12:11:00,3.187972222,2016,Manzama sp.
2114,1899-12-31 12:13:00,3.196694444,2016,Manzama sp.
2115,1899-12-31 12:15:00,3.205416667,2016,Manzama sp.
2116,1899-12-31 12:18:00,3.2185,2016,Manzama sp.
2117,1899-12-31 12:25:00,3.249027778,2016,Manzama sp.
2118,1899-12-31 12:30:00,3.270833333,2016,Manzama sp.
2119,1899-12-31 12:36:00,3.297,2016,Manzama sp.
2120,1899-12-31 12:38:00,3.305722222,2016,Manzama sp.
2121,1899-12-31 12:38:00,3.305722222,2016,Manzama sp.
2122,1899-12-31 12:43:00,3.327527778,2016,Manzama sp.
2123,1899-12-31 12:43:00,3.327527778,2016,Manzama sp.
2124,1899-12-31 12:46:00,3.340611111,2016,Manzama sp.
2125,1899-12-31 12:47:00,3.344972222,2016,Manzama sp.
2126,1899-12-31 12:50:00,3.358055556,2016,Manzama sp.
2127,1899-12-31 12:52:00,3.366777778,2016,Manzama sp.
2128,1899-12-31 12:53:00,3.371138889,2016,Manzama sp.
2129,1899-12-31 12:53:00,3.371138889,2016,Manzama sp.
2130,1899-12-31 12:56:00,3.384222222,2016,Manzama sp.
2131,1899-12-31 13:00:00,3.401666667,2016,Manzama sp.
2132,1899-12-31 13:00:00,3.401666667,2016,Manzama sp.
2133,1899-12-31 13:00:00,3.401666667,2016,Manzama sp.
2134,1899-12-31 13:01:00,3.406027778,2016,Manzama sp.
2135,1899-12-31 13:03:00,3.41475,2016,Manzama sp.
2136,1899-12-31 13:04:00,3.419111111,2016,Manzama sp.
2137,1899-12-31 13:06:00,3.427833333,2016,Manzama sp.
2138,1899-12-31 13:11:00,3.449638889,2016,Manzama sp.
2139,1899-12-31 13:13:00,3.458361111,2016,Manzama sp.
2140,1899-12-31 13:24:00,3.506333333,2016,Manzama sp.
2141,1899-12-31 13:36:00,3.558666667,2016,Manzama sp.
2142,1899-12-31 13:39:00,3.57175,2016,Manzama sp.
2143,1899-12-31 13:42:00,3.584833333,2016,Manzama sp.
2144,1899-12-31 13:42:00,3.584833333,2016,Manzama sp.
2145,1899-12-31 13:43:00,3.589194444,2016,Manzama sp.
2146,1899-12-31 13:49:00,3.615361111,2016,Manzama sp.
2147,1899-12-31 13:50:00,3.619722222,2016,Manzama sp.
2148,1899-12-31 13:52:00,3.628444444,2016,Manzama sp.
2149,1899-12-31 13:52:00,3.628444444,2016,Manzama sp.
2150,1899-12-31 13:53:00,3.632805556,2016,Manzama sp.
2151,1899-12-31 13:56:00,3.645888889,2016,Manzama sp.
2152,1899-12-31 13:57:00,3.65025,2016,Manzama sp.
2153,1899-12-31 13:57:00,3.65025,2016,Manzama sp.
2154,1899-12-31 13:59:00,3.658972222,2016,Manzama sp.
2155,1899-12-31 14:03:00,3.676416667,2016,Manzama sp.
2156,1899-12-31 14:10:00,3.706944444,2016,Manzama sp.
2157,1899-12-31 14:15:00,3.72875,2016,Manzama sp.
2158,1899-12-31 14:20:00,3.750555556,2016,Manzama sp.
2159,1899-12-31 14:21:00,3.754916667,2016,Manzama sp.
2160,1899-12-31 14:22:00,3.759277778,2016,Manzama sp.
2161,1899-12-31 14:29:00,3.789805556,2016,Manzama sp.
2162,1899-12-31 14:29:00,3.789805556,2016,Manzama sp.
2163,1899-12-31 14:33:00,3.80725,2016,Manzama sp.
2164,1899-12-31 14:34:00,3.811611111,2016,Manzama sp.
2165,1899-12-31 14:41:00,3.842138889,2016,Manzama sp.
2166,1899-12-31 14:43:00,3.850861111,2016,Manzama sp.
2167,1899-12-31 14:46:00,3.863944444,2016,Manzama sp.
2168,1899-12-31 14:49:00,3.877027778,2016,Manzama sp.
2169,1899-12-31 14:53:00,3.894472222,2016,Manzama sp.
2170,1899-12-31 14:55:00,3.903194444,2016,Manzama sp.
2171,1899-12-31 15:03:00,3.938083333,2016,Manzama sp.
2172,1899-12-31 15:03:00,3.938083333,2016,Manzama sp.
2173,1899-12-31 15:04:00,3.942444444,2016,Manzama sp.
2174,1899-12-31 15:04:00,3.942444444,2016,Manzama sp.
2175,1899-12-31 15:08:00,3.959888889,2016,Manzama sp.
2176,1899-12-31 15:08:00,3.959888889,2016,Manzama sp.
2177,1899-12-31 15:13:00,3.981694444,2016,Manzama sp.
2178,1899-12-31 15:25:00,4.034027778,2016,Manzama sp.
2179,1899-12-31 15:27:00,4.04275,2016,Manzama sp.
2180,1899-12-31 15:28:00,4.047111111,2016,Manzama sp.
2181,1899-12-31 15:29:00,4.051472222,2016,Manzama sp.
2182,1899-12-31 15:29:00,4.051472222,2016,Manzama sp.
2183,1899-12-31 15:35:00,4.077638889,2016,Manzama sp.
2184,1899-12-31 15:35:00,4.077638889,2016,Manzama sp.
2185,1899-12-31 15:35:00,4.077638889,2016,Manzama sp.
2186,1899-12-31 15:38:00,4.090722222,2016,Manzama sp.
2187,1899-12-31 15:41:00,4.103805556,2016,Manzama sp.
2188,1899-12-31 15:42:00,4.108166667,2016,Manzama sp.
2189,1899-12-31 15:43:00,4.112527778,2016,Manzama sp.
2190,1899-12-31 15:46:00,4.125611111,2016,Manzama sp.
2191,1899-12-31 15:49:00,4.138694444,2016,Manzama sp.
2192,1899-12-31 15:49:00,4.138694444,2016,Manzama sp.
2193,1899-12-31 15:56:00,4.169222222,2016,Manzama sp.
2194,1899-12-31 15:59:00,4.182305556,2016,Manzama sp.
2195,1899-12-31 16:05:00,4.208472222,2016,Manzama sp.
2196,1899-12-31 16:07:00,4.217194444,2016,Manzama sp.
2197,1899-12-31 16:08:00,4.221555556,2016,Manzama sp.
2198,1899-12-31 16:20:00,4.273888889,2016,Manzama sp.
2199,1899-12-31 16:21:00,4.27825,2016,Manzama sp.
2200,1899-12-31 16:26:00,4.300055556,2016,Manzama sp.
2201,1899-12-31 16:27:00,4.304416667,2016,Manzama sp.
2202,1899-12-31 16:36:00,4.343666667,2016,Manzama sp.
2203,1899-12-31 16:42:00,4.369833333,2016,Manzama sp.
2204,1899-12-31 16:46:00,4.387277778,2016,Manzama sp.
2205,1899-12-31 16:47:00,4.391638889,2016,Manzama sp.
2206,1899-12-31 16:49:00,4.400361111,2016,Manzama sp.
2207,1899-12-31 16:57:00,4.43525,2016,Manzama sp.
2208,1899-12-31 17:01:00,4.452694444,2016,Manzama sp.
2209,1899-12-31 17:01:00,4.452694444,2016,Manzama sp.
2210,1899-12-31 17:03:00,4.461416667,2016,Manzama sp.
2211,1899-12-31 17:04:00,4.465777778,2016,Manzama sp.
2212,1899-12-31 17:06:00,4.4745,2016,Manzama sp.
2213,1899-12-31 17:12:00,4.500666667,2016,Manzama sp.
2214,1899-12-31 17:12:00,4.500666667,2016,Manzama sp.
2215,1899-12-31 17:12:00,4.500666667,2016,Manzama sp.
2216,1899-12-31 17:13:00,4.505027778,2016,Manzama sp.
2217,1899-12-31 17:20:00,4.535555556,2016,Manzama sp.
2218,1899-12-31 17:21:00,4.539916667,2016,Manzama sp.
2219,1899-12-31 17:21:00,4.539916667,2016,Manzama sp.
2220,1899-12-31 17:22:00,4.544277778,2016,Manzama sp.
2221,1899-12-31 17:26:00,4.561722222,2016,Manzama sp.
2222,1899-12-31 17:27:00,4.566083333,2016,Manzama sp.
2223,1899-12-31 17:32:00,4.587888889,2016,Manzama sp.
2224,1899-12-31 17:34:00,4.596611111,2016,Manzama sp.
2225,1899-12-31 17:40:00,4.622777778,2016,Manzama sp.
2226,1899-12-31 17:42:00,4.6315,2016,Manzama sp.
2227,1899-12-31 17:42:00,4.6315,2016,Manzama sp.
2228,1899-12-31 17:45:00,4.644583333,2016,Manzama sp.
2229,1899-12-31 17:51:00,4.67075,2016,Manzama sp.
2230,1899-12-31 17:52:00,4.675111111,2016,Manzama sp.
2231,1899-12-31 17:54:00,4.683833333,2016,Manzama sp.
2232,1899-12-31 17:54:00,4.683833333,2016,Manzama sp.
2233,1899-12-31 17:56:00,4.692555556,2016,Manzama sp.
2234,1899-12-31 17:57:00,4.696916667,2016,Manzama sp.
2235,1899-12-31 18:02:00,4.718722222,2016,Manzama sp.
2236,1899-12-31 18:04:00,4.727444444,2016,Manzama sp.
2237,1899-12-31 18:07:00,4.740527778,2016,Manzama sp.
2238,1899-12-31 18:09:00,4.74925,2016,Manzama sp.
2239,1899-12-31 18:13:00,4.766694444,2016,Manzama sp.
2240,1899-12-31 18:20:00,4.797222222,2016,Manzama sp.
2241,1899-12-31 18:23:00,4.810305556,2016,Manzama sp.
2242,1899-12-31 18:23:00,4.810305556,2016,Manzama sp.
2243,1899-12-31 18:26:00,4.823388889,2016,Manzama sp.
2244,1899-12-31 18:26:00,4.823388889,2016,Manzama sp.
2245,1899-12-31 18:30:00,4.840833333,2016,Manzama sp.
2246,1899-12-31 18:31:00,4.845194444,2016,Manzama sp.
2247,1899-12-31 18:34:00,4.858277778,2016,Manzama sp.
2248,1899-12-31 18:34:00,4.858277778,2016,Manzama sp.
2249,1899-12-31 18:35:00,4.862638889,2016,Manzama sp.
2250,1899-12-31 18:36:00,4.867,2016,Manzama sp.
2251,1899-12-31 18:36:00,4.867,2016,Manzama sp.
2252,1899-12-31 18:39:00,4.880083333,2016,Manzama sp.
2253,1899-12-31 18:39:00,4.880083333,2016,Manzama sp.
2254,1899-12-31 18:43:00,4.897527778,2016,Manzama sp.
2255,1899-12-31 18:45:00,4.90625,2016,Manzama sp.
2256,1899-12-31 18:50:00,4.928055556,2016,Manzama sp.
2257,1899-12-31 18:57:00,4.958583333,2016,Manzama sp.
2258,1899-12-31 19:01:00,4.976027778,2016,Manzama sp.
2259,1899-12-31 19:03:00,4.98475,2016,Manzama sp.
2260,1899-12-31 19:04:00,4.989111111,2016,Manzama sp.
2261,1899-12-31 19:06:00,4.997833333,2016,Manzama sp.
2262,1899-12-31 19:07:00,5.002194444,2016,Manzama sp.
2263,1899-12-31 19:08:00,5.006555556,2016,Manzama sp.
2264,1899-12-31 19:08:00,5.006555556,2016,Manzama sp.
2265,1899-12-31 19:10:00,5.015277778,2016,Manzama sp.
2266,1899-12-31 19:12:00,5.024,2016,Manzama sp.
2267,1899-12-31 19:22:00,5.067611111,2016,Manzama sp.
2268,1899-12-31 19:23:00,5.071972222,2016,Manzama sp.
2269,1899-12-31 19:28:00,5.093777778,2016,Manzama sp.
2270,1899-12-31 19:35:00,5.124305556,2016,Manzama sp.
2271,1899-12-31 19:37:00,5.133027778,2016,Manzama sp.
2272,1899-12-31 19:45:00,5.167916667,2016,Manzama sp.
2273,1899-12-31 19:53:00,5.202805556,2016,Manzama sp.
2274,1899-12-31 19:56:00,5.215888889,2016,Manzama sp.
2275,1899-12-31 19:56:00,5.215888889,2016,Manzama sp.
2276,1899-12-31 19:58:00,5.224611111,2016,Manzama sp.
2277,1899-12-31 19:59:00,5.228972222,2016,Manzama sp.
2278,1899-12-31 20:05:00,5.255138889,2016,Manzama sp.
2279,1899-12-31 20:06:00,5.2595,2016,Manzama sp.
2280,1899-12-31 20:16:00,5.303111111,2016,Manzama sp.
2281,1899-12-31 20:17:00,5.307472222,2016,Manzama sp.
2282,1899-12-31 20:19:00,5.316194444,2016,Manzama sp.
2283,1899-12-31 20:23:00,5.333638889,2016,Manzama sp.
2284,1899-12-31 20:27:00,5.351083333,2016,Manzama sp.
2285,1899-12-31 20:29:00,5.359805556,2016,Manzama sp.
2286,1899-12-31 20:31:00,5.368527778,2016,Manzama sp.
2287,1899-12-31 20:36:00,5.390333333,2016,Manzama sp.
2288,1899-12-31 21:00:00,5.495,2016,Manzama sp.
2289,1899-12-31 21:03:00,5.508083333,2016,Manzama sp.
2290,1899-12-31 21:17:00,5.569138889,2016,Manzama sp.
2291,1899-12-31 21:25:00,5.604027778,2016,Manzama sp.
2292,1899-12-31 21:29:00,5.621472222,2016,Manzama sp.
2293,1899-12-31 21:39:00,5.665083333,2016,Manzama sp.
2294,1899-12-31 21:50:00,5.713055556,2016,Manzama sp.
2295,1899-12-31 21:57:00,5.743583333,2016,Manzama sp.
2296,1899-12-31 21:59:00,5.752305556,2016,Manzama sp.
2297,1899-12-31 22:03:00,5.76975,2016,Manzama sp.
2298,1899-12-31 22:05:00,5.778472222,2016,Manzama sp.
2299,1899-12-31 22:17:00,5.830805556,2016,Manzama sp.
2300,1899-12-31 22:27:00,5.874416667,2016,Manzama sp.
2301,1899-12-31 22:27:00,5.874416667,2016,Manzama sp.
2302,1899-12-31 22:35:00,5.909305556,2016,Manzama sp.
2303,1899-12-31 22:39:00,5.92675,2016,Manzama sp.
2304,1899-12-31 22:58:00,6.009611111,2016,Manzama sp.
2305,1899-12-31 23:14:00,6.079388889,2016,Manzama sp.
2306,1899-12-31 23:32:00,6.157888889,2016,Manzama sp.
2307,1899-12-31 23:38:00,6.184055556,2016,Manzama sp.
2308,1899-12-31 23:43:00,6.205861111,2016,Manzama sp.
2309,1899-12-31 23:51:00,6.24075,2016,Manzama sp.
2310,1899-12-31 23:56:00,6.262555556,2016,Manzama sp.
2311,1899-12-31 23:58:00,6.271277778,2016,Manzama sp.
2312,1899-12-31 00:11:00,0.047972222,2017,Manzama sp.
2313,1899-12-31 00:13:00,0.056694444,2017,Manzama sp.
2314,1899-12-31 00:27:00,0.11775,2017,Manzama sp.
2315,1899-12-31 00:30:00,0.130833333,2017,Manzama sp.
2316,1899-12-31 00:57:00,0.248583333,2017,Manzama sp.
2317,1899-12-31 01:58:00,0.514611111,2017,Manzama sp.
2318,1899-12-31 02:01:00,0.527694444,2017,Manzama sp.
2319,1899-12-31 02:08:00,0.558222222,2017,Manzama sp.
2320,1899-12-31 02:08:00,0.558222222,2017,Manzama sp.
2321,1899-12-31 02:30:00,0.654166667,2017,Manzama sp.
2322,1899-12-31 02:49:00,0.737027778,2017,Manzama sp.
2323,1899-12-31 02:58:00,0.776277778,2017,Manzama sp.
2324,1899-12-31 03:26:00,0.898388889,2017,Manzama sp.
2325,1899-12-31 04:39:00,1.21675,2017,Manzama sp.
2326,1899-12-31 05:17:00,1.382472222,2017,Manzama sp.
2327,1899-12-31 05:37:00,1.469694444,2017,Manzama sp.
2328,1899-12-31 05:47:00,1.513305556,2017,Manzama sp.
2330,1899-12-31 06:08:00,1.604888889,2017,Manzama sp.
2331,1899-12-31 06:10:00,1.613611111,2017,Manzama sp.
2332,1899-12-31 06:19:00,1.652861111,2017,Manzama sp.
2333,1899-12-31 06:31:00,1.705194444,2017,Manzama sp.
2334,1899-12-31 06:32:00,1.709555556,2017,Manzama sp.
2335,1899-12-31 06:40:00,1.744444444,2017,Manzama sp.
2336,1899-12-31 06:49:00,1.783694444,2017,Manzama sp.
2337,1899-12-31 06:49:00,1.783694444,2017,Manzama sp.
2338,1899-12-31 07:01:00,1.836027778,2017,Manzama sp.
2339,1899-12-31 07:05:00,1.853472222,2017,Manzama sp.
2340,1899-12-31 07:05:00,1.853472222,2017,Manzama sp.
2341,1899-12-31 07:07:00,1.862194444,2017,Manzama sp.
2342,1899-12-31 07:11:00,1.879638889,2017,Manzama sp.
2343,1899-12-31 07:13:00,1.888361111,2017,Manzama sp.
2344,1899-12-31 07:14:00,1.892722222,2017,Manzama sp.
2345,1899-12-31 07:17:00,1.905805556,2017,Manzama sp.
2346,1899-12-31 07:21:00,1.92325,2017,Manzama sp.
2347,1899-12-31 07:31:00,1.966861111,2017,Manzama sp.
2348,1899-12-31 07:33:00,1.975583333,2017,Manzama sp.
2349,1899-12-31 07:34:00,1.979944444,2017,Manzama sp.
2350,1899-12-31 07:43:00,2.019194444,2017,Manzama sp.
2351,1899-12-31 07:45:00,2.027916667,2017,Manzama sp.
2352,1899-12-31 08:06:00,2.1195,2017,Manzama sp.
2353,1899-12-31 08:06:00,2.1195,2017,Manzama sp.
2354,1899-12-31 08:11:00,2.141305556,2017,Manzama sp.
2355,1899-12-31 08:20:00,2.180555556,2017,Manzama sp.
2356,1899-12-31 08:21:00,2.184916667,2017,Manzama sp.
2357,1899-12-31 08:22:00,2.189277778,2017,Manzama sp.
2358,1899-12-31 08:27:00,2.211083333,2017,Manzama sp.
2359,1899-12-31 08:31:00,2.228527778,2017,Manzama sp.
2360,1899-12-31 08:35:00,2.245972222,2017,Manzama sp.
2361,1899-12-31 08:42:00,2.2765,2017,Manzama sp.
2362,1899-12-31 08:48:00,2.302666667,2017,Manzama sp.
2363,1899-12-31 08:50:00,2.311388889,2017,Manzama sp.
2364,1899-12-31 08:54:00,2.328833333,2017,Manzama sp.
2365,1899-12-31 09:00:00,2.355,2017,Manzama sp.
2366,1899-12-31 09:01:00,2.359361111,2017,Manzama sp.
2367,1899-12-31 09:06:00,2.381166667,2017,Manzama sp.
2368,1899-12-31 09:13:00,2.411694444,2017,Manzama sp.
2369,1899-12-31 09:16:00,2.424777778,2017,Manzama sp.
2370,1899-12-31 09:17:00,2.429138889,2017,Manzama sp.
2371,1899-12-31 09:25:00,2.464027778,2017,Manzama sp.
2372,1899-12-31 09:25:00,2.464027778,2017,Manzama sp.
2373,1899-12-31 09:34:00,2.503277778,2017,Manzama sp.
2374,1899-12-31 09:44:00,2.546888889,2017,Manzama sp.
2375,1899-12-31 09:50:00,2.573055556,2017,Manzama sp.
2376,1899-12-31 09:50:00,2.573055556,2017,Manzama sp.
2377,1899-12-31 09:52:00,2.581777778,2017,Manzama sp.
2378,1899-12-31 09:58:00,2.607944444,2017,Manzama sp.
2379,1899-12-31 10:08:00,2.651555556,2017,Manzama sp.
2380,1899-12-31 10:16:00,2.686444444,2017,Manzama sp.
2381,1899-12-31 10:18:00,2.695166667,2017,Manzama sp.
2382,1899-12-31 10:24:00,2.721333333,2017,Manzama sp.
2383,1899-12-31 10:29:00,2.743138889,2017,Manzama sp.
2384,1899-12-31 10:33:00,2.760583333,2017,Manzama sp.
