Date,Time,Radians,Image quality,Year,Species
27-Aug-16,09:39:00,2.525083,Dark,2016,Dasyprocta punctata
27-Aug-16,16:41:00,4.365472,Ok,2016,Dasyprocta punctata
27-Aug-16,17:59:00,4.705639,Ok,2016,Dasyprocta punctata
27-Aug-16,19:03:00,4.984750,Ok,2016,Dasyprocta punctata
28-Aug-16,07:31:00,1.966861,Ok,2016,Dasyprocta punctata
28-Aug-16,08:55:00,2.333194,Ok,2016,Dasyprocta punctata
28-Aug-16,11:10:00,2.921944,Ok,2016,Dasyprocta punctata
28-Aug-16,15:55:00,4.164861,Ok,2016,Dasyprocta punctata
28-Aug-16,18:30:00,4.840833,Ok,2016,Dasyprocta punctata
28-Aug-16,22:21:00,5.848250,Dark,2016,Dasyprocta punctata
29-Aug-16,06:53:00,1.801139,Ok,2016,Dasyprocta punctata
29-Aug-16,10:40:00,2.791111,Ok,2016,Dasyprocta punctata
29-Aug-16,11:50:00,3.096389,Ok,2017,Dasyprocta punctata
29-Aug-16,17:49:00,4.662028,Dark,2016,Dasyprocta punctata
30-Aug-16,07:06:00,1.857833,Ok,2016,Dasyprocta punctata
30-Aug-16,09:32:00,2.494556,Ok,2016,Dasyprocta punctata
30-Aug-16,11:32:00,3.017889,Dark,2016,Dasyprocta punctata
30-Aug-16,15:16:00,3.994778,Ok,2016,Dasyprocta punctata
30-Aug-16,23:52:00,6.245111,Ok,2016,Dasyprocta punctata
31-Aug-16,07:16:00,1.901444,Dark,2016,Dasyprocta punctata
31-Aug-16,08:49:00,2.307028,Ok,2016,Dasyprocta punctata
31-Aug-16,09:32:00,2.494556,Ok,2016,Dasyprocta punctata
31-Aug-16,12:15:00,3.205417,Ok,2016,Dasyprocta punctata
31-Aug-16,19:08:00,5.006556,Ok,2016,Dasyprocta punctata
24-Mar-17,07:44:00,2.023556,Ok,2017,Dasyprocta punctata
25-Mar-17,08:39:00,2.263417,Ok,2017,Dasyprocta punctata
26-Mar-17,17:16:00,4.518111,Ok,2017,Dasyprocta punctata
01-Apr-17,08:16:00,2.163111,Ok,2017,Dasyprocta punctata
06-Apr-17,08:08:00,2.128222,Ok,2017,Dasyprocta punctata
12-Apr-17,06:32:00,1.709556,Ok,2017,Dasyprocta punctata
12-Apr-17,16:47:00,4.391639,Ok,2017,Dasyprocta punctata
13-Apr-17,06:54:00,1.805500,Ok,2017,Dasyprocta punctata
13-Apr-17,14:11:00,3.711306,Ok,2017,Dasyprocta punctata
13-Apr-17,17:47:00,4.653306,Ok,2017,Dasyprocta punctata
14-Apr-17,06:03:00,1.583083,Ok,2017,Dasyprocta punctata
14-Apr-17,07:16:00,1.901444,Ok,2017,Dasyprocta punctata
14-Apr-17,10:47:00,2.821639,Ok,2017,Dasyprocta punctata
14-Apr-17,13:53:00,3.632806,Ok,2017,Dasyprocta punctata
14-Apr-17,08:25:00,2.202361,Ok,2017,Dasyprocta punctata
15-Apr-17,16:14:00,4.247722,Ok,2017,Dasyprocta punctata
16-Apr-17,06:53:00,1.801139,Ok,2017,Dasyprocta punctata
16-Apr-17,08:27:00,2.211083,Ok,2017,Dasyprocta punctata
16-Apr-17,13:53:00,3.632806,Ok,2017,Dasyprocta punctata
17-Apr-17,07:40:00,2.006111,Ok,2017,Dasyprocta punctata
17-Apr-17,09:08:00,2.389889,Ok,2017,Dasyprocta punctata
17-Apr-17,17:17:00,4.522472,Ok,2017,Dasyprocta punctata
17-Apr-17,18:26:00,4.823389,Ok,2017,Dasyprocta punctata
18-Apr-17,05:21:00,1.399917,Ok,2017,Dasyprocta punctata
18-Apr-17,08:24:00,2.198000,Ok,2017,Dasyprocta punctata
18-Apr-17,09:25:00,2.464028,Ok,2017,Dasyprocta punctata
19-Apr-17,07:04:00,1.849111,Ok,2017,Dasyprocta punctata
19-Apr-17,09:01:00,2.359361,Ok,2017,Dasyprocta punctata
19-Apr-17,14:15:00,3.728750,Ok,2017,Dasyprocta punctata
19-Apr-17,18:18:00,4.788500,Ok,2017,Dasyprocta punctata
19-Apr-17,17:15:00,4.513750,Ok,2017,Dasyprocta punctata
19-Apr-17,12:11:00,3.187972,Ok,2017,Dasyprocta punctata
20-Apr-17,17:35:00,4.600972,Ok,2017,Dasyprocta punctata
20-Apr-17,08:08:00,2.128222,Ok,2017,Dasyprocta punctata
23-Apr-17,07:12:00,1.884000,Ok,2017,Dasyprocta punctata
24-Apr-17,06:58:00,1.822944,Ok,2017,Dasyprocta punctata
24-Apr-17,17:22:00,4.544278,Ok,2017,Dasyprocta punctata
24-Apr-17,08:55:00,2.333194,Ok,2017,Dasyprocta punctata
26-Apr-17,07:54:00,2.067167,Ok,2017,Dasyprocta punctata
27-Apr-17,10:03:00,2.629750,Ok,2017,Dasyprocta punctata
28-Apr-17,06:24:00,1.674667,Ok,2017,Dasyprocta punctata
29-Apr-17,18:25:00,4.819028,Ok,2017,Dasyprocta punctata
29-Apr-17,12:46:00,3.340611,Ok,2017,Dasyprocta punctata
30-Apr-17,18:01:00,4.714361,Ok,2017,Dasyprocta punctata
03-May-17,07:26:00,1.945056,Ok,2017,Dasyprocta punctata
03-May-17,10:13:00,2.673361,Ok,2017,Dasyprocta punctata
04-May-17,10:36:00,2.773667,Ok,2017,Dasyprocta punctata
05-May-17,08:22:00,2.189278,Ok,2017,Dasyprocta punctata
07-May-17,06:45:00,1.766250,Ok,2017,Dasyprocta punctata
10-May-17,06:14:00,1.631056,Ok,2017,Dasyprocta punctata
12-May-17,19:26:00,5.085056,Ok,2017,Dasyprocta punctata
13-May-17,05:59:00,1.565639,Ok,2017,Dasyprocta punctata
13-May-17,12:18:00,3.218500,Ok,2017,Dasyprocta punctata
14-May-17,09:22:00,2.450944,Ok,2017,Dasyprocta punctata
14-May-17,10:36:00,2.773667,Ok,2017,Dasyprocta punctata
14-May-17,18:48:00,4.919333,Ok,2017,Dasyprocta punctata
15-May-17,05:41:00,1.487139,Dark,2017,Dasyprocta punctata
20-May-17,06:17:00,1.644139,Ok,2017,Dasyprocta punctata
20-May-17,08:02:00,2.102056,Ok,2017,Dasyprocta punctata
20-May-17,19:08:00,5.006556,Ok,2017,Dasyprocta punctata
21-May-17,05:46:00,1.508944,Ok,2017,Dasyprocta punctata
23-May-17,06:52:00,1.796778,Ok,2017,Dasyprocta punctata
24-May-17,15:30:00,4.055833,Ok,2017,Dasyprocta punctata
25-May-17,06:06:00,1.596167,Ok,2017,Dasyprocta punctata
25-May-17,07:57:00,2.080250,Ok,2017,Dasyprocta punctata
26-May-17,18:38:00,4.875722,Ok,2017,Dasyprocta punctata
31-May-17,07:33:00,1.975583,Ok,2017,Dasyprocta punctata
02-Jun-17,06:51:00,1.792417,Ok,2017,Dasyprocta punctata
02-Jun-17,08:17:00,2.167472,Ok,2017,Dasyprocta punctata
02-Jun-17,10:02:00,2.625389,Ok,2017,Dasyprocta punctata
03-Jun-17,09:28:00,2.477111,Ok,2017,Dasyprocta punctata
03-Jun-17,11:16:00,2.948111,Ok,2017,Dasyprocta punctata
04-Jun-17,06:39:00,1.740083,Ok,2017,Dasyprocta punctata
05-Jun-17,08:35:00,2.245972,Ok,2017,Dasyprocta punctata
06-Jun-17,07:15:00,1.897083,Ok,2017,Dasyprocta punctata
06-Jun-17,18:26:00,4.823389,Ok,2017,Dasyprocta punctata
07-Jun-17,09:21:00,2.446583,Ok,2017,Dasyprocta punctata
07-Jun-17,18:14:00,4.771056,Ok,2017,Dasyprocta punctata
07-Jun-17,19:34:00,5.119944,Ok,2017,Dasyprocta punctata
08-Jun-17,17:13:00,4.505028,Ok,2017,Dasyprocta punctata
09-Jun-17,10:37:00,2.778028,Ok,2017,Dasyprocta punctata
10-Jun-17,07:38:00,1.997389,Ok,2017,Dasyprocta punctata
10-Jun-17,09:20:00,2.442222,Ok,2017,Dasyprocta punctata
11-Jun-17,07:03:00,1.844750,Ok,2017,Dasyprocta punctata
11-Jun-17,08:43:00,2.280861,Ok,2017,Dasyprocta punctata
12-Jun-17,17:24:00,4.553000,Ok,2017,Dasyprocta punctata
13-Jun-17,06:36:00,1.727000,Ok,2017,Dasyprocta punctata
15-Jun-17,08:11:00,2.141306,Ok,2017,Dasyprocta punctata
16-Jun-17,06:27:00,1.687750,Ok,2017,Dasyprocta punctata
17-Jun-17,05:22:00,1.404278,Ok,2017,Dasyprocta punctata
17-Jun-17,06:59:00,1.827306,Ok,2017,Dasyprocta punctata
17-Jun-17,15:08:00,3.959889,Ok,2017,Dasyprocta punctata
17-Jun-17,18:57:00,4.958583,Ok,2017,Dasyprocta punctata
18-Jun-17,06:16:00,1.639778,Ok,2017,Dasyprocta punctata
18-Jun-17,07:21:00,1.923250,Ok,2017,Dasyprocta punctata
18-Jun-17,10:55:00,2.856528,Ok,2017,Dasyprocta punctata
18-Jun-17,15:48:00,4.134333,Ok,2017,Dasyprocta punctata
19-Jun-17,06:35:00,1.722639,Ok,2017,Dasyprocta punctata
19-Jun-17,11:10:00,2.921944,Ok,2017,Dasyprocta punctata
20-Jun-17,08:03:00,2.106417,Ok,2017,Dasyprocta punctata
20-Jun-17,10:34:00,2.764944,Ok,2017,Dasyprocta punctata
20-Jun-17,16:23:00,4.286972,Ok,2017,Dasyprocta punctata
21-Jun-17,09:09:00,2.394250,Ok,2017,Dasyprocta punctata
21-Jun-17,10:28:00,2.738778,Ok,2017,Dasyprocta punctata
21-Jun-17,12:50:00,3.358056,Ok,2017,Dasyprocta punctata
22-Jun-17,08:21:00,2.184917,Ok,2017,Dasyprocta punctata
22-Jun-17,11:54:00,3.113833,Ok,2017,Dasyprocta punctata
22-Jun-17,16:15:00,4.252083,Ok,2017,Dasyprocta punctata
23-Jun-17,05:58:00,1.561278,Ok,2017,Dasyprocta punctata
24-Jun-17,15:29:00,4.051472,Ok,2017,Dasyprocta punctata
24-Jun-17,16:35:00,4.339306,Ok,2017,Dasyprocta punctata
25-Jun-17,08:09:00,2.132583,Ok,2017,Dasyprocta punctata
25-Jun-17,09:14:00,2.416056,Ok,2017,Dasyprocta punctata
25-Jun-17,17:47:00,4.653306,Ok,2017,Dasyprocta punctata
27-Jun-17,06:50:00,1.788056,Ok,2017,Dasyprocta punctata
27-Jun-17,09:26:00,2.468389,Ok,2017,Dasyprocta punctata
27-Jun-17,16:59:00,4.443972,Ok,2017,Dasyprocta punctata
28-Jun-17,08:16:00,2.163111,Ok,2017,Dasyprocta punctata
29-Jun-17,05:43:00,1.495861,Ok,2017,Dasyprocta punctata
29-Jun-17,06:52:00,1.796778,Ok,2017,Dasyprocta punctata
30-Jun-17,13:12:00,3.454000,Ok,2017,Dasyprocta punctata
30-Jun-17,16:49:00,4.400361,Ok,2017,Dasyprocta punctata
02-Jul-17,05:45:00,1.504583,Ok,2017,Dasyprocta punctata
02-Jul-17,07:26:00,1.945056,Ok,2017,Dasyprocta punctata
02-Jul-17,09:28:00,2.477111,Ok,2017,Dasyprocta punctata
02-Jul-17,15:33:00,4.068917,Ok,2017,Dasyprocta punctata
02-Jul-17,19:00:00,4.971667,Ok,2017,Dasyprocta punctata
03-Jul-17,06:22:00,1.665944,Ok,2017,Dasyprocta punctata
03-Jul-17,12:31:00,3.275194,Ok,2017,Dasyprocta punctata
03-Jul-17,16:28:00,4.308778,Dark,2017,Dasyprocta punctata
04-Jul-17,05:39:00,1.478417,Ok,2017,Dasyprocta punctata
04-Jul-17,07:31:00,1.966861,Ok,2017,Dasyprocta punctata
04-Jul-17,09:25:00,2.464028,Ok,2017,Dasyprocta punctata
04-Jul-17,19:37:00,5.133028,Ok,2017,Dasyprocta punctata
05-Jul-17,07:47:00,2.036639,Ok,2017,Dasyprocta punctata
05-Jul-17,11:59:00,3.135639,Ok,2017,Dasyprocta punctata
05-Jul-17,14:16:00,3.733111,Ok,2017,Dasyprocta punctata
06-Jul-17,07:36:00,1.988667,Ok,2017,Dasyprocta punctata
06-Jul-17,09:16:00,2.424778,Ok,2017,Dasyprocta punctata
06-Jul-17,17:58:00,4.701278,Ok,2017,Dasyprocta punctata
07-Jul-17,07:13:00,1.888361,Ok,2017,Dasyprocta punctata
07-Jul-17,08:32:00,2.232889,Ok,2017,Dasyprocta punctata
08-Jul-17,06:52:00,1.796778,Ok,2017,Dasyprocta punctata
08-Jul-17,08:36:00,2.250333,Ok,2017,Dasyprocta punctata
08-Jul-17,12:40:00,3.314444,Ok,2017,Dasyprocta punctata
09-Jul-17,06:59:00,1.827306,Ok,2017,Dasyprocta punctata
09-Jul-17,08:34:00,2.241611,Ok,2017,Dasyprocta punctata
10-Jul-17,06:38:00,1.735722,Ok,2017,Dasyprocta punctata
10-Jul-17,08:31:00,2.228528,Ok,2017,Dasyprocta punctata
10-Jul-17,11:53:00,3.109472,Ok,2017,Dasyprocta punctata
11-Jul-17,06:40:00,1.744444,Ok,2017,Dasyprocta punctata
11-Jul-17,09:05:00,2.376806,Ok,2017,Dasyprocta punctata
12-Jul-17,17:56:00,4.692556,Ok,2017,Dasyprocta punctata
13-Jul-17,06:39:00,1.740083,Ok,2017,Dasyprocta punctata
13-Jul-17,18:20:00,4.797222,Ok,2017,Dasyprocta punctata
14-Jul-17,09:11:00,2.402972,Ok,2017,Dasyprocta punctata
14-Jul-17,10:41:00,2.795472,Ok,2017,Dasyprocta punctata
15-Jul-17,07:02:00,1.840389,Ok,2017,Dasyprocta punctata
15-Jul-17,09:22:00,2.450944,Ok,2017,Dasyprocta punctata
16-Jul-17,06:43:00,1.757528,Ok,2017,Dasyprocta punctata
16-Jul-17,08:37:00,2.254694,Ok,2017,Dasyprocta punctata
16-Jul-17,16:51:00,4.409083,Ok,2017,Dasyprocta punctata
17-Jul-17,08:09:00,2.132583,Ok,2017,Dasyprocta punctata
17-Jul-17,10:08:00,2.651556,Ok,2017,Dasyprocta punctata
20-Jul-17,19:43:00,5.159194,Ok,2017,Dasyprocta punctata
21-Jul-17,06:50:00,1.788056,Ok,2017,Dasyprocta punctata
21-Jul-17,09:11:00,2.402972,Ok,2017,Dasyprocta punctata
21-Jul-17,10:52:00,2.843444,Ok,2017,Dasyprocta punctata
22-Jul-17,06:40:00,1.744444,Ok,2017,Dasyprocta punctata
22-Jul-17,08:04:00,2.110778,Ok,2017,Dasyprocta punctata
22-Jul-17,10:29:00,2.743139,Ok,2017,Dasyprocta punctata
23-Jul-17,07:35:00,1.984306,Ok,2017,Dasyprocta punctata
23-Jul-17,17:03:00,4.461417,Ok,2017,Dasyprocta punctata
23-Jul-17,19:19:00,5.054528,Ok,2017,Dasyprocta punctata
24-Jul-17,11:24:00,2.983000,Ok,2017,Dasyprocta punctata
25-Jul-17,16:08:00,4.221556,Ok,2017,Dasyprocta punctata
25-Jul-17,18:07:00,4.740528,Ok,2017,Dasyprocta punctata
26-Jul-17,11:38:00,3.044056,Ok,2017,Dasyprocta punctata
27-Jul-17,06:37:00,1.731361,Ok,2017,Dasyprocta punctata
27-Jul-17,08:58:00,2.346278,Dark,2017,Dasyprocta punctata
27-Jul-17,11:22:00,2.974278,Ok,2017,Dasyprocta punctata
27-Jul-17,18:39:00,4.880083,Ok,2017,Dasyprocta punctata
28-Jul-17,06:44:00,1.761889,Ok,2017,Dasyprocta punctata
28-Jul-17,09:05:00,2.376806,Ok,2017,Dasyprocta punctata
28-Jul-17,18:49:00,4.923694,Ok,2017,Dasyprocta punctata
29-Jul-17,06:32:00,1.709556,Ok,2017,Dasyprocta punctata
29-Jul-17,09:26:00,2.468389,Ok,2017,Dasyprocta punctata
29-Jul-17,12:17:00,3.214139,Ok,2017,Dasyprocta punctata
29-Jul-17,18:15:00,4.775417,Ok,2017,Dasyprocta punctata
29-Jul-17,19:33:00,5.115583,Ok,2017,Dasyprocta punctata
30-Jul-17,06:52:00,1.796778,Ok,2017,Dasyprocta punctata
30-Jul-17,10:13:00,2.673361,Ok,2017,Dasyprocta punctata
30-Jul-17,11:37:00,3.039694,Ok,2017,Dasyprocta punctata
30-Jul-17,16:58:00,4.439611,Ok,2017,Dasyprocta punctata
31-Jul-17,09:44:00,2.546889,Ok,2017,Dasyprocta punctata
31-Jul-17,12:04:00,3.157444,Ok,2017,Dasyprocta punctata
01-Aug-17,07:48:00,2.041000,Ok,2017,Dasyprocta punctata
01-Aug-17,09:03:00,2.368083,Ok,2017,Dasyprocta punctata
01-Aug-17,19:29:00,5.098139,Ok,2017,Dasyprocta punctata
02-Aug-17,09:14:00,2.416056,Ok,2017,Dasyprocta punctata
01-may-17,17:55:00,4.688194,Ok,2017,Dasyprocta punctata
01-May-17,15:48:00,4.134333,Ok,2017,Dasyprocta punctata
01-May-17,09:13:00,2.411694,Ok,2017,Dasyprocta punctata
03-may-17,07:07:00,1.862194,Ok,2017,Dasyprocta punctata
05-may-17,17:06:00,4.474500,Ok,2017,Dasyprocta punctata
11-may-17,07:01:00,1.836028,Ok,2017,Dasyprocta punctata
13-may-17,17:18:00,4.526833,Ok,2017,Dasyprocta punctata
13-May-17,07:56:00,2.075889,Ok,2017,Dasyprocta punctata
22-abr-2016,07:14:00,1.892722,Ok,2016,Dasyprocta punctata
24-may-17,08:25:00,2.202361,Ok,2017,Dasyprocta punctata
25-May-17,08:29:00,2.219806,Ok,2017,Dasyprocta punctata
31-Mar-16,00:34:00,0.148278,Ok,2016,Cuniculus paca
31-Mar-16,20:15:00,5.298750,Ok,2016,Cuniculus paca
31-Mar-16,22:48:00,5.966000,Ok,2016,Cuniculus paca
03-Apr-16,01:25:00,0.370694,Ok,2016,Cuniculus paca
04-Apr-16,03:33:00,0.928917,Ok,2016,Cuniculus paca
04-Apr-16,14:26:00,3.776722,Ok,2016,Cuniculus paca
05-Apr-16,21:21:00,5.586583,Ok,2016,Cuniculus paca
07-Apr-16,11:37:00,3.039694,Ok,2016,Cuniculus paca
14-Apr-16,00:36:00,0.157000,Ok,2016,Cuniculus paca
14-Apr-16,03:59:00,1.042306,Ok,2016,Cuniculus paca
16-Apr-16,04:25:00,1.155694,Ok,2016,Cuniculus paca
17-Apr-16,04:17:00,1.120806,Ok,2016,Cuniculus paca
19-Apr-16,16:19:00,4.269528,Ok,2016,Cuniculus paca
23-Apr-16,00:14:00,0.061056,Ok,2016,Cuniculus paca
23-Apr-16,05:21:00,1.399917,Ok,2016,Cuniculus paca
26-Apr-16,19:52:00,5.198444,Ok,2016,Cuniculus paca
26-Apr-16,21:09:00,5.534250,Ok,2016,Cuniculus paca
01-May-16,12:52:00,3.366778,Ok,2016,Cuniculus paca
03-May-16,02:33:00,0.667250,Ok,2016,Cuniculus paca
05-May-16,03:52:00,1.011778,Ok,2016,Cuniculus paca
06-May-16,15:11:00,3.972972,Ok,2016,Cuniculus paca
11-May-16,02:21:00,0.614917,Ok,2016,Cuniculus paca
14-May-16,04:06:00,1.072833,Ok,2016,Cuniculus paca
17-May-16,03:56:00,1.029222,Ok,2016,Cuniculus paca
24-Jun-16,22:46:00,5.957278,Ok,2016,Cuniculus paca
25-Jun-16,19:36:00,5.128667,Ok,2016,Cuniculus paca
28-Jun-16,19:56:00,5.215889,Ok,2016,Cuniculus paca
02-Jul-16,03:20:00,0.872222,Ok,2016,Cuniculus paca
03-Jul-16,03:58:00,1.037944,Ok,2016,Cuniculus paca
07-Jul-16,21:31:00,5.630194,Ok,2016,Cuniculus paca
12-Jul-16,00:44:00,0.191889,Ok,2016,Cuniculus paca
12-Jul-16,05:09:00,1.347583,Ok,2016,Cuniculus paca
15-Jul-16,02:31:00,0.658528,Ok,2016,Cuniculus paca
16-Jul-16,05:29:00,1.434806,Ok,2016,Cuniculus paca
30-Jul-16,04:28:00,1.168778,Ok,2016,Cuniculus paca
31-Jul-16,05:06:00,1.334500,Ok,2016,Cuniculus paca
01-Aug-16,05:21:00,1.399917,Ok,2016,Cuniculus paca
02-Aug-16,22:52:00,5.983444,Ok,2016,Cuniculus paca
07-Aug-16,01:11:00,0.309639,Ok,2016,Cuniculus paca
07-Aug-16,04:08:00,1.081556,Ok,2016,Cuniculus paca
08-Aug-16,04:47:00,1.251639,Ok,2016,Cuniculus paca
09-Aug-16,23:41:00,6.197139,Ok,2016,Cuniculus paca
17-Aug-16,05:45:00,1.504583,Ok,2016,Cuniculus paca
27-Aug-16,04:32:00,1.186222,Ok,2016,Cuniculus paca
28-Aug-16,05:26:00,1.421722,Ok,2016,Cuniculus paca
28-Aug-16,22:21:00,5.848250,Ok,2016,Cuniculus paca
30-Aug-16,01:43:00,0.449194,Ok,2016,Cuniculus paca
25-Mar-17,21:43:00,5.682528,Ok,2017,Cuniculus paca
26-Mar-17,00:40:00,0.174444,Ok,2017,Cuniculus paca
28-Mar-17,20:51:00,5.455750,Ok,2017,Cuniculus paca
29-Mar-17,01:38:00,0.427389,Ok,2017,Cuniculus paca
30-Mar-17,00:04:00,0.017444,Ok,2017,Cuniculus paca
31-Mar-17,03:35:00,0.937639,Ok,2017,Cuniculus paca
02-Apr-17,03:36:00,0.942000,Ok,2017,Cuniculus paca
24-Apr-17,00:40:00,0.174444,Ok,2017,Cuniculus paca
24-Apr-17,03:13:00,0.841694,Ok,2017,Cuniculus paca
28-Apr-17,01:05:00,0.283472,Ok,2017,Cuniculus paca
28-Apr-17,02:24:00,0.628000,Ok,2017,Cuniculus paca
05-May-17,03:26:00,0.898389,Ok,2017,Cuniculus paca
13-May-17,20:59:00,5.490639,Ok,2017,Cuniculus paca
29-May-17,23:15:00,6.083750,Ok,2017,Cuniculus paca
19-Jun-17,01:22:00,0.357611,Ok,2017,Cuniculus paca
28-Jun-17,20:29:00,5.359806,Ok,2017,Cuniculus paca
11-Jul-17,20:28:00,5.355444,Ok,2017,Cuniculus paca
20-Jul-17,04:37:00,1.208028,Ok,2017,Cuniculus paca
22-Jul-17,00:26:00,0.113389,Ok,2017,Cuniculus paca
01-Aug-17,02:32:00,0.662889,Ok,2017,Cuniculus paca
04-Aug-17,04:04:00,1.064111,Ok,2017,Cuniculus paca
30-Mar-16,16:18:00,4.265167,Ok,2016,Nasua narica
02/04/2016,10:27:00,2.734417,Ok,2016,Nasua narica
06-Apr-16,13:48:00,3.611000,Ok,2016,Nasua narica
12-Apr-16,12:45:00,3.336250,Ok,2016,Nasua narica
14-Apr-16,08:59:00,2.350639,Ok,2016,Nasua narica
20-Apr-16,17:00:00,4.448333,Ok,2016,Nasua narica
23-Apr-16,08:20:00,2.180556,Dark,2016,Nasua narica
23-Apr-16,14:30:00,3.794167,Ok,2016,Nasua narica
27-Apr-16,08:14:00,2.154389,Ok,2016,Nasua narica
01-May-16,11:22:00,2.974278,Ok,2016,Nasua narica
02-May-16,04:14:00,1.107722,Ok,2016,Nasua narica
02-May-16,08:43:00,2.280861,Ok,2016,Nasua narica
04-May-16,11:33:00,3.022250,Ok,2016,Nasua narica
06-May-16,07:45:00,2.027917,Ok,2016,Nasua narica
06-May-16,13:41:00,3.580472,Ok,2016,Nasua narica
07-May-16,07:31:00,1.966861,Dark,2016,Nasua narica
07-May-16,11:03:00,2.891417,Ok,2016,Nasua narica
08-May-16,09:42:00,2.538167,Ok,2016,Nasua narica
08-May-16,17:59:00,4.705639,Ok,2016,Nasua narica
09-May-16,14:37:00,3.824694,Ok,2016,Nasua narica
09-May-16,18:02:00,4.718722,Ok,,Nasua narica
10-May-16,06:16:00,1.639778,Ok,2016,Nasua narica
12-May-16,12:44:00,3.331889,Ok,2016,Nasua narica
13-May-16,11:06:00,2.904500,Ok,2016,Nasua narica
14-May-16,04:45:00,1.242917,Ok,2016,Nasua narica
14-May-16,06:11:00,1.617972,Ok,,Nasua narica
14-May-16,08:48:00,2.302667,Ok,2016,Nasua narica
15-May-16,06:44:00,1.761889,Ok,2016,Nasua narica
15-May-16,09:22:00,2.450944,Ok,2016,Nasua narica
15-May-16,17:32:00,4.587889,Ok,2016,Nasua narica
16-May-16,06:21:00,1.661583,Ok,2016,Nasua narica
17-May-16,15:24:00,4.029667,Ok,2016,Nasua narica
17-May-16,17:11:00,4.496306,Ok,2016,Nasua narica
19-May-16,15:25:00,4.034028,Ok,2016,Nasua narica
21-May-16,13:23:00,3.501972,Ok,2016,Nasua narica
22-May-16,05:23:00,1.408639,Ok,2016,Nasua narica
22-May-16,08:56:00,2.337556,Ok,2016,Nasua narica
22-May-16,12:00:00,3.140000,Ok,2016,Nasua narica
23-May-16,06:43:00,1.757528,Ok,2016,Nasua narica
23-May-16,17:11:00,4.496306,Ok,2016,Nasua narica
24-May-16,10:05:00,2.638472,Ok,2016,Nasua narica
24-May-16,14:58:00,3.916278,Ok,2016,Nasua narica
24-May-16,16:20:00,4.273889,Ok,2016,Nasua narica
24-May-16,18:00:00,4.710000,Ok,2016,Nasua narica
25-May-16,15:48:00,4.134333,Ok,2016,Nasua narica
26-May-16,07:09:00,1.870917,Ok,2016,Nasua narica
26-May-16,10:11:00,2.664639,Ok,2016,Nasua narica
26-May-16,15:09:00,3.964250,Ok,2016,Nasua narica
27-May-16,10:19:00,2.699528,Ok,2016,Nasua narica
27-May-16,15:34:00,4.073278,Ok,2016,Nasua narica
27-May-16,17:07:00,4.478861,Ok,2016,Nasua narica
28-May-16,09:10:00,2.398611,Ok,2016,Nasua narica
28-May-16,11:15:00,2.943750,Ok,2016,Nasua narica
28-May-16,14:37:00,3.824694,Ok,2016,Nasua narica
28-May-16,17:02:00,4.457056,Ok,2016,Nasua narica
29-May-16,10:21:00,2.708250,Ok,2016,Nasua narica
29-May-16,16:18:00,4.265167,Ok,2016,Nasua narica
30-May-16,02:11:00,0.571306,Ok,2016,Nasua narica
30-May-16,08:16:00,2.163111,Ok,2016,Nasua narica
31-May-16,10:25:00,2.725694,Ok,2016,Nasua narica
31-May-16,16:43:00,4.374194,Ok,2016,Nasua narica
01-Jun-16,07:16:00,1.901444,Ok,2016,Nasua narica
01-Jun-16,08:59:00,2.350639,Ok,2016,Nasua narica
01-Jun-16,16:40:00,4.361111,Ok,2016,Nasua narica
02-Jun-16,01:35:00,0.414306,Ok,2016,Nasua narica
02-Jun-16,19:43:00,5.159194,Ok,2016,Nasua narica
03-Jun-16,09:01:00,2.359361,Ok,2016,Nasua narica
03-Jun-16,18:11:00,4.757972,Ok,2016,Nasua narica
04-Jun-16,07:29:00,1.958139,Dark,2016,Nasua narica
05-Jun-16,09:19:00,2.437861,Ok,2016,Nasua narica
06-Jun-16,10:01:00,2.621028,Ok,2016,Nasua narica
06-Jun-16,12:12:00,3.192333,Ok,2016,Nasua narica
07-Jun-16,09:10:00,2.398611,Ok,2016,Nasua narica
08-Jun-16,08:11:00,2.141306,Ok,2016,Nasua narica
08-Jun-16,10:06:00,2.642833,Ok,2016,Nasua narica
08-Jun-16,15:21:00,4.016583,Ok,2016,Nasua narica
09-Jun-16,10:57:00,2.865250,Ok,2016,Nasua narica
10-Jun-16,08:44:00,2.285222,Ok,2016,Nasua narica
10-Jun-16,12:47:00,3.344972,Ok,2016,Nasua narica
12-Jun-16,13:19:00,3.484528,Ok,2016,Nasua narica
17-Jun-16,08:57:00,2.341917,Dark,2016,Nasua narica
18-Jun-16,03:37:00,0.946361,Ok,2016,Nasua narica
20-Jun-16,10:26:00,2.730056,Ok,,Nasua narica
23-Jun-16,23:30:00,6.149167,Ok,,Nasua narica
24-Jun-16,11:37:00,3.039694,Ok,2016,Nasua narica
25-Jun-16,14:36:00,3.820333,Ok,,Nasua narica
26-Jun-16,11:05:00,2.900139,Ok,2016,Nasua narica
26-Jun-16,14:49:00,3.877028,Ok,,Nasua narica
28-Jun-16,13:22:00,3.497611,Ok,,Nasua narica
03-Jul-16,13:42:00,3.584833,Ok,,Nasua narica
07-Jul-16,10:23:00,2.716972,Ok,2016,Nasua narica
07-Jul-16,17:45:00,4.644583,Ok,2016,Nasua narica
12-Jul-16,18:35:00,4.862639,Ok,2016,Nasua narica
13-Jul-16,11:56:00,3.122556,Ok,2016,Nasua narica
